id,name,category_name,price,quantity_sold
215603263, The Plague,Sách nước ngoài,321000,0
205714887,Artbook - Sách Tiếng Anh - Astrology: The Library of Esoterica,Sách nước ngoài,1080000,5
192990683,Day Trading 101,Sách nước ngoài,365000,5
148071116,The Perfect Gentleman,Sách nước ngoài,1020000,5
115694882,English Grammar in Use Book with Answers and Interactive eBook 5th Edition,Sách nước ngoài,537800,2
279237579,Sách ngoại văn: Sách Ngoại Văn - Cambridge English Young Learners,Sách nước ngoài,130000,0
279103961,Sách - Chernobyl Prayer by Svetlana Alexievich - Penguin Modern Classics - Sách Ngoại Văn,Sách nước ngoài,380000,1
279064885,Sách - Don Quixote by Miguel De Cervantes | Everyman’s Library / Classics / Ngoại văn Bìa cứng,Sách nước ngoài,720000,0
279046588,Sách ngoại văn: Harry Potter Gryffindor House Edition Hardback Box Set,Sách nước ngoài,6108000,0
279046500,Sách ngoại văn: Animation Creators 100,Sách nước ngoài,941600,0
279046240,Sách ngoại văn: 極楽街 - Gokurakugai 5,Sách nước ngoài,186200,0
279045678,Sách ngoại văn: 大人の塗り絵ブック　世界の街かどから　素敵なお店のたたずまい - Sutekina Omise No Tatazumai - Sutekina Omise No Tatazumai (Otona No Nurie (Coloring) Book ),Sách nước ngoài,548200,0
279042379,Sách ngoại văn: 悪役のエンディングは死のみ 4 Akuyaku No Ending Wa Shi Nomi 4,Sách nước ngoài,341000,0
279041505,Sách ngoại văn: The Survivor Wants To Die At The End,Sách nước ngoài,341300,0
279038987,Sách ngoại văn: Kaleidoscope Colouring - Super Cute Animals,Sách nước ngoài,205600,0
278893984,Read and Explore,Sách nước ngoài,205000,0
278774851,Sách - Dead Souls by Nikolai Gogol - Classics/Fiction/Literature book in English - Sách Ngoại Văn,Sách nước ngoài,220000,0
278051479,Sách ngoại văn: ダンダダン - Dandadan 19,Sách nước ngoài,191500,0
277555527,THE SCARLET LETTER,Sách nước ngoài,91080,1
277460995,Sách giáo trình tiếng Pháp - 100% Fle - Grammaire Essentielle Du Francais A1 - Livre + Didierfle.App,Sách nước ngoài,1044900,0
276684925,Headway 5th Edition: Advanced: Student's Book With Online Practice,Sách nước ngoài,517300,0
276656830,ダンダダン 16 - Dandadan 16,Sách nước ngoài,191500,1
276027130,Writing Success Intermediate Level B1,Sách nước ngoài,169000,4
274674530,ヱヴァンゲリヲン新劇場版 : Q アニメーション原画集 上巻 - Rebuild Of Evangelion Q Animation Original First Volume Collection,Sách nước ngoài,1309300,0
274287365,Sách The Bad Guys in Let the Games Begin (the Bad Guys 17) (Bad Guys),Sách nước ngoài,76950,6
274144034,The Godfather: 50th Anniversary Edition,Sách nước ngoài,359000,7
273314655,Mindful Listening (HBR Emotional Intelligence Series),Sách nước ngoài,429000,1
261994731,DC Comics: Batman,Sách nước ngoài,189000,3
249387499,The Egyptian Myths : A Guide to the Ancient Gods and Legends,Sách nước ngoài,480000,2
168984606,New Amanda & Friends Student's Book Level 3 with Sticker & Pop out,Sách nước ngoài,208000,116
279314848,Usborne Beginners Science - bộ 10 cuốn - Boxser bìa cứng,Sách nước ngoài,550000,0
279206500,"[SÁCH NGOẠI VĂN] DIOR CATWALK: The complete collections – Fury Alexander, Sabat – Read Station",Sách nước ngoài,3123000,0
279154485,"Sách - East of Eden (Penguin Modern Classics) by John Steinbeck - Classics, Fiction",Sách nước ngoài,450000,0
279103928,Sách - White Nights by Fyodor Dostoyevsky - Classics/Fiction/Romance - Sách Ngoại Văn Tiếng Anh UK,Sách nước ngoài,180000,1
278809616,Sách - Teach English as a Foreign Language: Teach Yourself by A A Milne - Teaching/Language book,Sách nước ngoài,350000,1
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Sách nước ngoài,380000,2
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Sách nước ngoài,456000,0
278350545,English for Medicine in Higher Education Studies - Course Book,Sách nước ngoài,189000,1
278005858,Sách - A Phở Love Story by Loan Le - Romance in English,Sách nước ngoài,450000,0
277580584,Sách - The Whisperer in Darkness and Other Tales by H.P. Lovecraft/English/Fiction/Novel,Sách nước ngoài,320000,0
277544454,Sách - Cézanne by Hajo Duchting - Nghệ thuật tiếng Anh/ Art Book in English,Sách nước ngoài,480000,0
277375300,Don Quixote,Sách nước ngoài,399000,0
277364486,Sách ngoại văn: Gokurakugai 3 (Japanese Edition),Sách nước ngoài,173800,0
276657124,ブルーロック31 - Blue Lock 31,Sách nước ngoài,204200,1
274682251,Sách Ngoại Văn - The Essential Philosophical Works (Classics of World Literature) Paperback by David Hume (Author),Sách nước ngoài,219000,2
274674580,Colours - Activity Book,Sách nước ngoài,90200,0
274090488,William Shakespeare Comedies ,Sách nước ngoài,349000,0
247795155, Sách phát triển bản thân tiếng Anh: Hooked,Sách nước ngoài,799200,4
210514032,Christmas Activity Book,Sách nước ngoài,195700,0
203843897,Oxford Discover 2nd Edition: Level 2: Writing and Spelling Book,Sách nước ngoài,205200,0
198583155,William Shakespeare: Famous Loving Words,Sách nước ngoài,234000,1
87635097,Insight: How To Succeed By Seeing Yourself Clearly,Sách nước ngoài,438800,3
2361109,Sách Dear Zoo Noisy Book - Thân gửi sở thú,Sách nước ngoài,495000,0
416307,Sách Tiểu thuyết tiếng Anh - The Best Of Sherlock Holmes,Sách nước ngoài,168750,3
279286248,Sách ngoại văn: To Kill A Mockingbird,Sách nước ngoài,320100,0
279104396,Sách - Surrounded by Psychopaths by Thomas Erikson - Psychology/Nonfiction - Sách Ngoại Văn,Sách nước ngoài,450000,0
279073537,Sách - The Key by Jun'ichirō Tanizaki | Classics / Japanese Literature / Ngoại văn Nhập khẩu,Sách nước ngoài,350000,0
279072084,Sách - Against Interpretation & Other Essays - Susan Sontag| Nonfiction/ Philosophy/ Art / Ngoại văn,Sách nước ngoài,420000,1
279064911,Sách - The Tale of Genji by Murasaki Shikibu | Everyman’s Library/ Classics / Ngoại văn Bìa cứng,Sách nước ngoài,1020000,0
279044420,Sách ngoại văn: Kou Art Book: Kaku (Japanese Edition),Sách nước ngoài,1041500,0
279041763,Sách ngoại văn: 人気イラストレーターたちの幻想的な世界のぬりえ - Ninki Illustrator No Gensou Teki Na Sekai No Nurie Magical World,Sách nước ngoài,548200,0
279038282,Sách ngoại văn: TV Animation Cardcaptor Sakura Archives (Japanaese Edition),Sách nước ngoài,1324600,1
279038234,Sách ngoại văn: Rabu Baretto - Love Bullet 1 (Japanese Edition),Sách nước ngoài,243200,0
279032163,Sách ngoại văn: Kaiju No.8 12 (Japanese Edition),Sách nước ngoài,189700,0
279027813,Sách ngoại văn: National Geographic Primary AME 1 Reader 9,Sách nước ngoài,111700,0
278812692,Sách - Anna Karenina by Leo Tolstoy - (Wordsworth Classics),Sách nước ngoài,280000,0
278532078,Sách - Homestyle Vietnamese Cooking by Nongkran Daks - Periplus Mini Cookbooks,Sách nước ngoài,120000,0
277874586,Sách ngoại văn: Jujutsu Kaisen 29 (Japanese Edition),Sách nước ngoài,195600,0
277364460,Sách ngoại văn: The Art Of Spirited Away (Japanese Edition),Sách nước ngoài,1424900,0
276564137,THE HUNCHBACK OF NOTRE-DAME,Sách nước ngoài,110400,0
276557980,Sách học ngữ pháp tiếng Pháp trình độ A2 - EN CONTEXTE - EXERCICES DE GRAMMAIRE + AUDIO MP3 + CORRIGES (A2),Sách nước ngoài,441000,0
276368892,Frieren - Beyond Journey's End 3 (English Edition),Sách nước ngoài,330200,0
275619411,Roald Dahl Classic: George's Marvellous Medicine,Sách nước ngoài,209000,1
274675105,Dominoes 3 The Last of the Mohicans,Sách nước ngoài,107100,0
274673071,One Little Lie,Sách nước ngoài,139600,0
273324944,Buddhism 101,Sách nước ngoài,349000,1
272619731,Harry Potter: Kỳ Thư Phù Thủy,Sách nước ngoài,460650,5
270154715,Artbook - Sách Tiếng Anh - Versace Catwalk,Sách nước ngoài,1930000,1
260803546,Sách Vietnamese Folklore - The Legend Of Sword Lake - Sự Tích Hồ Gươm,Sách nước ngoài,27360,25
122521856,My Fairy Story,Sách nước ngoài,65500,0
279175245,"Sách - Rome Eternal City by Ferdinand Addis - History, Nonfiction",Sách nước ngoài,680000,0
279138811,"Sách - 23 Things They Don't Tell You about Capitalism by Ha Joon Chang - Economics ,Nonfiction",Sách nước ngoài,350000,0
279113175,Sách Gabby'S Dollhouse Sticker Book_Elm 0126,Sách nước ngoài,129000,0
279075973,Sách - The Makioka Sisters by Jun'ichirō Tanizaki | Classics / Japanese Literature / Ngoại văn,Sách nước ngoài,390000,0
279071342,Sách - The Son of Neptune (Heroes of Olympus Book 2) by Rick Riordan | Children’s Novel / Ngoại văn,Sách nước ngoài,350000,0
279044366,Sách ngoại văn: Love In Provence,Sách nước ngoài,312300,0
279043556,Sách ngoại văn: The Lost Memories,Sách nước ngoài,273600,0
279039819,Sách ngoại văn: 王家の紋章 - Ouke No Monshou - Crest Of The Royal Family 42,Sách nước ngoài,161700,0
279039773,Sách ngoại văn: 王家の紋章 - Ouke No Monshou - Crest Of The Royal Family 41,Sách nước ngoài,161700,0
279031417,Sách ngoại văn: Gachiakuta - Gachi Actor 7 (Japanese Edition),Sách nước ngoài,184600,0
278767783,Les Miserables - Volume 2,Sách nước ngoài,145000,0
278052181,Sách - The Cottage on Sunshine Beach: An utterly gorgeous feel good romantic comedy by Holly Martin,Sách nước ngoài,280000,0
278005619,Sách - Sunset over the Cherry Orchard by Jo Thomas - Romance / Fiction in English,Sách nước ngoài,250000,0
277573696,Sách - Iron in the Soul by Jean-Paul Sartre - Penguin Modern Classics - Sách ngoại Văn,Sách nước ngoài,480000,0
277555679,OTHELLO - Tiénga Anh,Sách nước ngoài,99000,0
277500033,TALES OF MYSTERY AND IMAGINATION,Sách nước ngoài,99000,1
276797084,HARRY POTTER - TOME 2 - HARRY POTTER ET LA CHAMBRE DES SECRETS,Sách nước ngoài,400500,4
276558228,Sách học Tiếng Pháp INSPIRE 2 - LIVRE DE L'ELEVE (A2),Sách nước ngoài,674100,1
276558186,Sách học tiếng Pháp INSPIRE 1 - CAHIER D'ACTIVITES (A1),Sách nước ngoài,440000,2
254090691,Diary of a Wimpy Kid: The Meltdown,Sách nước ngoài,179000,7
250098579,The Witches of New York,Sách nước ngoài,299000,0
248760443,1001 Songs You Must Hear Before You Die,Sách nước ngoài,514280,1
176713705,Wind Breaker 1,Sách nước ngoài,196900,1
171705288,Solutions 2E Pre-Intermediate: Workbook and Audio CD Pack,Sách nước ngoài,288000,3
171592179,進撃の巨人 9 - Attack On Titan 9,Sách nước ngoài,173800,0
279394165,Thám tử thừa kế,"Truyện tranh, Manga",50000,85
279236017,Hồn Oda Da Shiba,"Truyện tranh, Manga",48900,29
278841848,Doraemon Movie Story Màu: Nobita Và Những Hiệp Sĩ Không Gian,"Truyện tranh, Manga",34300,19
278572380,Perman - Cậu Bé Siêu Nhân,"Truyện tranh, Manga",23750,35
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],"Truyện tranh, Manga",20900,27
185097189,Combo Nhà Có 5 Nàng Dâu ( 14 Tập) [Tái Bản 2025],"Truyện tranh, Manga",373500,3
279323586,Sách Dấu Ấn Hoàng Gia - Tập 51 [Tặng Kèm Postcard],"Truyện tranh, Manga",28500,118
279396019,Sách Official Character Book - My Hero Academia - Học Viện Siêu Anh Hùng: Ultra Archive [Tặng Kèm Set Bookmark PVC + Bảng Sticker],"Truyện tranh, Manga",40500,4
278870038,Sách - Wild Cats - Tặng Kèm Mini Poster + Card PVC,"Truyện tranh, Manga",132300,4
275606968,Thám Tử Lừng Danh Conan - Hanzawa Chàng Hung Thủ Số Nhọ - Tập 7,"Truyện tranh, Manga",25000,1
279235206,Sách Thiên Sứ Nhà Bên ~ After The Rain (Truyện Tranh) [Chọn Tập,"Truyện tranh, Manga",42750,12
278916774,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Thám Hiểm Vùng Đất Mới,"Truyện tranh, Manga",33250,19
278916767,Thám Tử Lừng Danh Conan Hoạt Hình Màu: Tàu Ngầm Sắt Màu Đen,"Truyện tranh, Manga",57000,21
278892518,Sách Chàng Đầu Gấu Và Cô Nàng Khiếm Thị [Chọn Tập Lẻ,"Truyện tranh, Manga",42750,21
274919299,Shin - Cậu Bé Bút Chì - Đặc Biệt Tập 7 [Tái Bản 2024],"Truyện tranh, Manga",24500,7
247444634,Doraemon Tập 2: Nobita Và Lịch Sử Khai Phá Vũ Trụ (Tái Bản 2023),"Truyện tranh, Manga",20900,34
279408708,Sách Thám Tử Lừng Danh Conan - Tập 67 (Bản Nâng Cấp) [Tặng Kèm Bookmark] ,"Truyện tranh, Manga",33250,14
279407562,Sách - One Piece - Tập 110 - “Làn Sóng Thời Đại” - Bản Bìa Áo,"Truyện tranh, Manga",30000,12
279392876,Sách - Beastars - Tập 14,"Truyện tranh, Manga",34600,15
279374419,Sách Nhiệm Vụ Tối Thượng Nhà Yozakura - Tập 26: Taiyo Và Asa ,"Truyện tranh, Manga",28500,19
279346821,Sách Combo Flying Witch (Tập 8+9),"Truyện tranh, Manga",104000,17
279292559,Song Mệnh Cõi Hoàng Tuyền - Tập 1 (Bản Thường + Bản Đặc Biệt),"Truyện tranh, Manga",109250,6
279160705,Sách - Series Ẩm thực qua tranh (Nhã Nam Official),"Truyện tranh, Manga",144000,8
278571212,Sách - One Piece - Tập 109 - “Đứng Về Phía Cháu” - Bản Bìa Áo,"Truyện tranh, Manga",30000,17
252994461,Shin - Cậu Bé Bút Chì Tập 34 (Tái Bản 2023),"Truyện tranh, Manga",23750,7
251256145,Shin - Cậu Bé Bút Chì Tập 15 (Tái Bản 2023),"Truyện tranh, Manga",24500,11
278870046,Sách - Dấu Ấn Hoàng Gia - Tập 36 - Tặng Kèm Postcard,"Truyện tranh, Manga",30000,56
276558783,Truyện tranh Cecilia & Lawrence - Chang Book,"Truyện tranh, Manga",46800,4
243023699,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 2 [Tái Bản 2023],"Truyện tranh, Manga",22500,22
279365551,Sách - Dấu Ấn Hoàng Gia - Tập 53,"Truyện tranh, Manga",29700,11
278874703,Sách Thám Tử Lừng Danh Conan Hoạt Hình Màu: Nàng Dâu Halloween,"Truyện tranh, Manga",57000,34
272457463, Trọn Bộ 42 tập Dragon Ball - 7 Viên Ngọc Rồng,"Truyện tranh, Manga",1450000,9
279057678,Khi “Trai” Đẹp Hẹn Hò – Tập 9 [Tặng Kèm Postcard],"Truyện tranh, Manga",44100,9
278883268,Sách - Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Nàng Dâu Halloween - Tập 1,"Truyện tranh, Manga",58800,7
278830785,Sách - Dấu Ấn Hoàng Gia - Tập 35,"Truyện tranh, Manga",30000,64
275185693,Asari - Cô Bé Tinh Nghịch Tập 11 – Tập 20 [Tái Bản 2024,"Truyện tranh, Manga",24500,38
272382702,Shin Cậu Bé Bút Chì - Tập 2,"Truyện tranh, Manga",25000,5
243023700,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 38 (Tái Bản),"Truyện tranh, Manga",22500,25
279322127,"Điệu Múa Chim Công, Có Ai Thấy Không? 03 (Truyện Tranh NXB Trẻ)","Truyện tranh, Manga",53940,2
279212528,Sách - Hikaru - Kì Thủ Cờ Vây - Ultimate Edition - Tập 2 - Tặng Kèm Character Card,"Truyện tranh, Manga",78400,15
279059440,Doraemon Movie Story Màu: Nobita Và Đảo Giấu Vàng,"Truyện tranh, Manga",33150,19
278883286,Sách - Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Nàng Dâu Halloween - Tập 2,"Truyện tranh, Manga",58800,7
278493331,Bé Lớn Lên Cùng Những Câu Chuyện Nhỏ,"Truyện tranh, Manga",51000,13
276944222,Truyện - Doraemon Tranh Truyện Màu - Nobita Và Cuộc Phiêu Lưu Ở Thành Phố Dây Cót - Chọn Lẻ 2 Tập - Kim Đồng,"Truyện tranh, Manga",34000,4
276589155,Truyện tranh Câu Lạc Bộ Những Kẻ Mất Ngủ - Insomniacs After School (Chang Book),"Truyện tranh, Manga",46800,3
276581136,Truyện tranh Dấu ấn Hoàng Gia lẻ Tập (1 -> 66) - Chang Book,"Truyện tranh, Manga",35100,9
272376581,Thám Tử Lừng Danh Conan - Tập 71 (Tái Bản 2023),"Truyện tranh, Manga",25000,13
279360804,Sách - Veil - Kotteri,"Truyện tranh, Manga",139000,12
279301375,Sách - Dấu Ấn Hoàng Gia - Tập 48,"Truyện tranh, Manga",29400,17
279008841,Sách - Ở Đây Có Một Con Én - Tập 2,"Truyện tranh, Manga",83100,28
263970094,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 4,"Truyện tranh, Manga",22500,36
247761774,Shin - Cậu Bé Bút Chì Truyện Dài Tập 4: Kho Báu Vương Quốc Ụt Ịt [Tái Bản 2023],"Truyện tranh, Manga",23750,16
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],"Truyện tranh, Manga",22500,53
279407589,Sách - Vòng Lặp Thứ 7 Của Tiểu Thư Phản Diện - Cuộc Sống Hôn Nhân Tự Tại Giữa Lòng Địch Quốc - Tập 7 - Tặng Kèm Postcard,"Truyện tranh, Manga",50000,3
279396003,Sách One Piece - (Bản Đặc Biệt + Bản bìa gập),"Truyện tranh, Manga",202500,3
279392860,Sách - Chú Thuật Hồi Chiến - Tập 27 - Kẻ Sống Còn Ngốc Nghếch - Limited Edition - Tặng Kèm Bọc Bảo Vệ Sách + Bổ Sung Trang Màu Độc Quyền,"Truyện tranh, Manga",64300,11
279274032,Sách - Rắc Rối Đáng Yêu - Love Com - Tập 10,"Truyện tranh, Manga",49000,8
279274000,Sách - Thám Tử Lừng Danh Conan - Tập 64 - Bản Nâng Cấp - Tặng Kèm Bookmark,"Truyện tranh, Manga",34300,7
278317000,Bảy Chuyện Kể Về Hậu Duệ Của Rồng,"Truyện tranh, Manga",49500,23
253366271,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 35 (Tái Bản),"Truyện tranh, Manga",20900,21
251255488,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 5 [Tái Bản 2023],"Truyện tranh, Manga",22500,26
279154042,Sách - Dấu Ấn Hoàng Gia - Tập 41 - Tặng Kèm Postcard,"Truyện tranh, Manga",30000,16
278903315,Sách - Sobotei - Dinh Thự Ma Ám - Tập 11,"Truyện tranh, Manga",44100,7
277977096,Sách - Combo Manga - Siêu Quậy Teppei: Tập 21 - 31 (Bộ 11 Tập),"Truyện tranh, Manga",266700,5
276369265,Haikyu!! - Tập 18,"Truyện tranh, Manga",40000,3
276242871,Nàng Juliet Ở Trường Nội Trú Tập 5,"Truyện tranh, Manga",33250,18
279332537,Sách - Truyện Tranh Tương Tác - Giải Cứu Thỏ Bảy Màu Trong Xứ Sở Không Màu - Tặng Kèm Bookmark 2 Mặt Cán Holo,"Truyện tranh, Manga",166300,3
279321746,Sách - Nisekoi - Cặp Đôi Giả Tạo - Tập 14 - Chị Gái,"Truyện tranh, Manga",39200,8
279303315,Sách - Beastars - Tập 12,"Truyện tranh, Manga",34300,12
279269732,Sách - Cardcaptor Sakura - Thẻ Bài Pha Lê - Tập 7 (Tái Bản 2026),"Truyện tranh, Manga",34300,3
279269368,Sách - Combo Manga - Cuốn Từ Điển Kì Bí: Tập 1 - 3 (Bộ 3 Tập) - Tặng Kèm Bảng Sticker,"Truyện tranh, Manga",73500,8
279269256,Sách - Cardcaptor Sakura - Thẻ Bài Pha Lê - Tập 9 (Tái Bản 2026),"Truyện tranh, Manga",34300,4
279260037,Sách - Dấu Ấn Hoàng Gia - Tập 43,"Truyện tranh, Manga",29400,9
279162299,Truyện tranh Hikaru Kì Thủ Cờ Vây Ultimate Edition full 6 tập (Chang Book),"Truyện tranh, Manga",93500,7
278906622,"Sách - ""Cậu"" Ma Nhà Xí Hanako - Tập 19 (Tái Bản 2025)","Truyện tranh, Manga",34300,5
278111222,Sách - Dr.STONE - Tập 13 - Chiến Tranh Khoa Học,"Truyện tranh, Manga",30000,3
278103447,Sách - One-Punch Man - Tập 27 - Tatsumaki Toàn Phần Công Lực (Tái Bản 2025),"Truyện tranh, Manga",30000,11
276602300,Truyện tranh Hắc Quản Gia full 34 tập (Chang Book),"Truyện tranh, Manga",68000,10
276369279,Haikyu!! - Tập 25,"Truyện tranh, Manga",40000,4
275384926,Alice In Borderland - Tập 12,"Truyện tranh, Manga",35000,8
246070523,Doraemon Tập 15: Đấng Toàn Năng Nobita (Tái Bản),"Truyện tranh, Manga",22000,28
278883290,Sách - Thánh Địa Khủng Long - Tập 6 - Tặng Kèm Dinosaur Card,"Truyện tranh, Manga",53900,6
278824742,Sách 13 Giờ Sáng - Khung Giờ Vô Thực Cho Những Câu Chuyện Bất Thường,"Truyện tranh, Manga",70400,17
278807768,Sách - Dragon Ball - 7 Viên Ngọc Rồng - Tập 8 - Đột Kích Đại Bản Doanh Red Ribbon (Tái Bản 2025),"Truyện tranh, Manga",30000,4
278596733,Sách - Solo Leveling - Tôi Thăng Cấp Một Mình - Tập 22 - Tặng Kèm Obi + 2 PVC Card,"Truyện tranh, Manga",85300,10
278521614,Truyện tranh Thị Trấn Mèo full 10 tập (Chang Book),"Truyện tranh, Manga",79500,1
243023713,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 36 [Tái Bản 2023],"Truyện tranh, Manga",21600,17
279439218,Sách - Dã Ngoại Thảnh Thơi - Yurucamp - Tập 13 - Tặng Kèm Standee,"Truyện tranh, Manga",29400,9
279414793,Sách - Bluelock - Episode Nagi - Tập 1 - Tặng Kèm Card PVC,"Truyện tranh, Manga",35000,8
279298416,Truyện tranh Song mệnh cõi hoàng tuyền (Chang Book),"Truyện tranh, Manga",41000,1
279235189,Sách - Văn Phòng Thám Tử Quái Vật - Tập 19 - Tặng Kèm Standee Giấy + Special Cover,"Truyện tranh, Manga",39200,6
278947484,Truyện tranh - One-Punch Man - Tập 33 - Ngang Ngửa,"Truyện tranh, Manga",30000,19
278907191,Sách - Bạch Tuyết Tóc Đỏ - Tập 19 - Tặng Kèm Card PVC,"Truyện tranh, Manga",30000,3
278895000,Truyện tranh - Combo 5 Cuốn Siêu quậy Teppei - Kim Đồng,"Truyện tranh, Manga",160000,10
278894293,Sách Tiệm Cà Phê Bất Ổn - Bản thường + Bookmark (8x10cm),"Truyện tranh, Manga",163800,2
278830721,Sách - Dragon Ball - 7 Viên Ngọc Rồng - Tập 40 - Vũ Khí Cuối Cùng Của Trái Đất (Tái Bản 2025),"Truyện tranh, Manga",30000,2
277420937,Truyện tranh Black Jack (Bản đặc biệt) - Chang Book,"Truyện tranh, Manga",135000,8
276437883,Truyện tranh Phù Thuỷ Và Dã Thú full 10 tập (Chang Book),"Truyện tranh, Manga",64300,1
276344117,Rồng Không Trung Tập 11 [Tặng Kèm Postcard],"Truyện tranh, Manga",38000,22
275041152,Combo Manga - Chú Thuật Hồi Chiến: Tập 11 - 20 (Bộ 10 Tập),"Truyện tranh, Manga",294000,7
279414946,Sách - Frieren - Pháp Sư Tiễn Táng - Tập 7,"Truyện tranh, Manga",42700,4
279407579,Sách - Nisekoi - Cặp Đôi Giả Tạo - Tập 16 - Giống Hệt - Tặng Kèm Lót Ly,"Truyện tranh, Manga",40000,13
279345323,Sách - [Manga] Văn Hào Lưu Lạc - Gâu! - Tập 8 - Bản Đặc Biệt - Tặng Kèm Music Player Card,"Truyện tranh, Manga",48500,1
278991806,Sách - Vương Quốc Thất Tịch - Tập 1 - Tặng Kèm Bookmark,"Truyện tranh, Manga",56800,6
278940610,Sách - Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Tàu Ngầm Sắt Màu Đen - Tập 2,"Truyện tranh, Manga",58800,4
278786004,Sách - Em Bé Và Tôi - Tập 5 - Tặng Kèm Kèm Bìa Áo Đặc Biệt,"Truyện tranh, Manga",73500,8
278150633,Sách - One-Punch Man - Tập 18 - Giới Hạn (Tái Bản 2025),"Truyện tranh, Manga",30000,6
278123142,Mèo Tuần Đêm - Tập 4,"Truyện tranh, Manga",42750,13
278092493,Sách - Naruto - Tập 69 - Khởi Đầu Của Mùa Xuân Đỏ (Tái Bản 2025),"Truyện tranh, Manga",30000,11
276944034,Truyện - Dragon Ball Full Color - Phần Một - Thời Niên Thiếu Của Son Goku - Chọn Lẻ 8 Tập - Akira Toriyama - Kim Đồng,"Truyện tranh, Manga",90000,20
276905651,Yona - Công Chúa Bình Minh - Tập 13,"Truyện tranh, Manga",25000,4
276319928,Haikyu!! - Tập 38,"Truyện tranh, Manga",40000,3
279437020,Sách - Em Đến Cùng Mưa - With You And The Rain - Tập 7,"Truyện tranh, Manga",37200,3
278907193,Sách - Thám Tử Lừng Danh Conan - Tập 60 (Tái Bản 2024),"Truyện tranh, Manga",25000,2
278802311,Sách - MASHLE - Tập 9 - Mash Burnedead Và Giải Đấu Tam Pháp Thuật - Vòng Thi Thần Nhãn Cuối Cùng,"Truyện tranh, Manga",30000,2
278711782,Sách - Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 5 - Xuống Địa Ngục (Tái Bản 2025),"Truyện tranh, Manga",30000,5
278702217,Sách - Masamune Báo Thù - Tập 1 - Tặng Kèm Shikishi,"Truyện tranh, Manga",37200,1
278681234,"Sơn,Goal! - Tập 4 [Tặng Kèm Bìa Áo Đặc Biệt & Bảng Sticker]","Truyện tranh, Manga",43200,26
278617148,Sách - Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Cú Đấm Sapphire Xanh - Tập 1,"Truyện tranh, Manga",58800,5
278575408,Sách - Dragon Ball Super - Tập 2 - Vũ Trụ Nào Chiến Thắng? (Tái Bản 2025),"Truyện tranh, Manga",30000,1
277996650,Sách - Dragon Ball Super - Tập 1 - Các Chiến Binh Của Vũ Trụ Thứ 6 (Tái Bản 2025),"Truyện tranh, Manga",30000,1
277976622,"Sách - Dragon Ball Super - Tập 6 - Hỡi Các Siêu Chiến Binh, Hãy Tập Hợp! (Tái Bản 2025)","Truyện tranh, Manga",30000,3
277874632,Sách - Dấu Ấn Hoàng Gia - Tập 20,"Truyện tranh, Manga",30000,22
276488182,Truyện tranh Cậu ma nhà xí Hanako + Sau giờ học - Chang Book,"Truyện tranh, Manga",41000,21
276292100,Câu Lạc Bộ Những Kẻ Mất Ngủ - Insomniacs After School Tập 7 [Tặng Kèm Postcard],"Truyện tranh, Manga",38800,21
276078765,Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Khinh Khí Cầu Mắc Nạn - Tập 2 (Tái Bản 2024),"Truyện tranh, Manga",58800,2
275231017,Shin - Cậu Bé Bút Chì - Đặc Biệt - Tập 5 (Tái Bản 2024),"Truyện tranh, Manga",25000,8
274535707,Thám Tử Lừng Danh Conan - Hoạt Hình Màu - Hoa Hướng Dương Trong Biển Lửa - Tập 1 (Tái Bản 2024),"Truyện tranh, Manga",58800,5
270700007,Conan Hoạt Hình Màu - Kẻ Hành Pháp Zero - Tập 2 (Tái Bản 2023),"Truyện tranh, Manga",58800,3
270670492,Doraemon Bóng Chày - Truyền Kì Về Bóng Chày Siêu Cấp - Tập 21 (Tái Bản 2023),"Truyện tranh, Manga",22000,17
270670438,Doraemon Plus - Tập 5 (Tái Bản 2023),"Truyện tranh, Manga",22000,13
251256148,Shin - Cậu Bé Bút Chì Tập 9 [Tái Bản 2023],"Truyện tranh, Manga",23500,30
249825619,Thám Tử Lừng Danh Conan Hoạt Hình Màu: Bài Thơ Tình Thẫm Đỏ - Tập 2 (Tái Bản 2023),"Truyện tranh, Manga",59400,5
246073028,Doraemon Tập 12: Nobita Và Vương Quốc Trên Mây [Tái Bản 2023],"Truyện tranh, Manga",20900,39
