id,name,category_name,current_discount,current_probability,optimal_discount,optimal_probability,improvement,recommend_change
184036405,Người Bà Tài Giỏi Vùng Saga – Tập 2,"Truyện tranh, Manga",21,0.41506097318005414,35,0.5851839872594246,0.17012301407937042,True
178032047,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 14,"Truyện tranh, Manga",10,0.8191555976376433,40,0.8784054141684973,0.05924981653085393,True
170706992,Thám Tử Lừng Danh Conan: Hồ Sơ Tuyệt Mật - Shuichi Akai & Toru Amuro,"Truyện tranh, Manga",5,0.45572433396217427,35,0.5597800748304773,0.10405574086830305,True
170706973,Chú Thuật Hồi Chiến: Tập 1,"Truyện tranh, Manga",4,0.7052993065538565,45,0.883776569023795,0.17847726246993845,True
59304008,Combo Thần Đồng Đất Việt( Tập 171-180),"Truyện tranh, Manga",5,0.7376711666820092,40,0.8270665160041152,0.08939534932210602,True
50724989,Combo Thám Tử Lừng Danh Conan Tập 51 - 60 (Bộ 10 cuốn),"Truyện tranh, Manga",10,0.3349767184728664,35,0.5181476611315764,0.18317094265870998,True
15257986,Thám Tử Lừng Danh Conan - Tập 36 (Tái Bản),"Truyện tranh, Manga",5,0.3531695236121973,35,0.6111755308487051,0.25800600723650785,True
279414789,Sách - Thám Tử Thừa Kế - Tập 1 - Tặng Kèm Standee Giấy,"Truyện tranh, Manga",0,0.3006903607740079,40,0.8549839438772453,0.5542935831032374,True
279407589,Sách - Vòng Lặp Thứ 7 Của Tiểu Thư Phản Diện - Cuộc Sống Hôn Nhân Tự Tại Giữa Lòng Địch Quốc - Tập 7 - Tặng Kèm Postcard,"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
279396003,Sách One Piece - (Bản Đặc Biệt + Bản bìa gập),"Truyện tranh, Manga",10,0.009285714285714286,10,0.009285714285714286,0.0,False
279392860,Sách - Chú Thuật Hồi Chiến - Tập 27 - Kẻ Sống Còn Ngốc Nghếch - Limited Edition - Tặng Kèm Bọc Bảo Vệ Sách + Bổ Sung Trang Màu Độc Quyền,"Truyện tranh, Manga",1,0.0,1,0.0,0.0,False
279371820,Sách - Khúc Hát Đêm Thâu - Tập 4,"Truyện tranh, Manga",1,0.03893628506075311,35,0.5853802409210739,0.5464439558603208,True
279274032,Sách - Rắc Rối Đáng Yêu - Love Com - Tập 10,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279274000,Sách - Thám Tử Lừng Danh Conan - Tập 64 - Bản Nâng Cấp - Tặng Kèm Bookmark,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
278948832,Dấu Ấn Hoàng Gia - Tập 38,"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
278842702,Combo Sách Lặng Lẽ Đáy Sâu (Tập 1-2-3) (Tặng Kèm Card Bo Góc In 2 Mặt - Card Dạng Ảnh Polaroid),"Truyện tranh, Manga",4,0.34231152198387205,35,0.4953460183299337,0.15303449634606164,True
278788836,Sách Tanukoi - Mùa Xuân Của Tanuki,"Truyện tranh, Manga",10,0.4752260997533375,5,0.5768051679704429,0.10157906821710538,True
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,"Truyện tranh, Manga",0,0.198680035714436,45,0.8370069473411299,0.6383269116266939,True
278566337,Thám Tử Lừng Danh Conan - Tập 106,"Truyện tranh, Manga",0,0.31240069674915927,35,0.6278664391148456,0.31546574236568636,True
278317000,Bảy Chuyện Kể Về Hậu Duệ Của Rồng,"Truyện tranh, Manga",10,0.0,10,0.0,0.0,False
278147678,Sách - Spy X Family - Tập 7 (Tái Bản 2025),"Truyện tranh, Manga",0,0.056845972611000765,35,0.5003238618854937,0.44347788927449294,True
278119232,Sách - Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai - Tập 7 - Kị Sĩ Rồng II - Tặng Kèm Postcard,"Truyện tranh, Manga",2,0.14977037357609532,35,0.5636988070707196,0.41392843349462427,True
277527674,Nhật Ký Hướng Thố Đường,"Truyện tranh, Manga",10,0.33323581674525293,35,0.5730740971495344,0.23983828040428146,True
276819733,Bluelock Tập 25 (Bản Thường),"Truyện tranh, Manga",9,0.3862899875560328,35,0.5132350220042008,0.12694503444816801,True
276640797,Người Ở Trong Mơ – Tập 2,"Truyện tranh, Manga",25,0.4919368454922211,35,0.5887010093706917,0.09676416387847059,True
276480972,Dấu Ấn Hoàng Gia Tập 10,"Truyện tranh, Manga",2,0.35331113175763845,35,0.6073380779059382,0.25402694614829974,True
276353078,Hirayasumi – Những Tháng Ngày Chơi Vơi (Tập 3),"Truyện tranh, Manga",7,0.5683436295089045,7,0.5683436295089045,0.0,False
275617261,"Sơn, Goal! Tập 3 [Tặng Kèm Standee PVC + Obi + Bìa Áo Đặc Biệt]","Truyện tranh, Manga",3,0.342283942882991,35,0.5885686026440399,0.24628465976104885,True
275231368,Doraemon Truyện Dài - Tập 6: Nobita Và Cuộc Chiến Vũ Trụ,"Truyện tranh, Manga",0,0.10994143391358177,35,0.5291216954001005,0.41918026148651866,True
274811862,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 17,"Truyện tranh, Manga",4,0.29490146138715273,45,0.8107918791701626,0.5158904177830099,True
274390304,Dragon Ball Super Tập 19: Niềm Tự Hào Nguồn Cội,"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
273347045,Truyện Tranh - Combo 5 cuốn Doraemon Truyện Ngắn - Kim đồng,"Truyện tranh, Manga",0,0.20886360493352046,35,0.4953460183299337,0.2864824133964132,True
273026004,Soul Eater 02,"Truyện tranh, Manga",8,0.2785187317737363,35,0.5438628399217581,0.2653441081480218,True
262364822,Thám Tử Lừng Danh Conan - Tập 88,"Truyện tranh, Manga",2,0.2631678119826018,35,0.6158612451344194,0.3526934331518176,True
262304776,Thám Tử Lừng Danh Conan Tập 7,"Truyện tranh, Manga",5,0.29465727675677883,45,0.8107918791701626,0.5161346024133837,True
253366271,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 35 (Tái Bản),"Truyện tranh, Manga",5,0.0,5,0.0,0.0,False
251255488,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 5 [Tái Bản 2023],"Truyện tranh, Manga",10,0.0,10,0.0,0.0,False
247444626,Blue Lock Tập 3,"Truyện tranh, Manga",5,0.32041946697969004,35,0.5228845318081224,0.2024650648284324,True
246080007,Doraemon Tập 20: Nobita Và Truyền Thuyết Vua Mặt Trời (Tái Bản),"Truyện tranh, Manga",10,0.43566121415081904,35,0.5938099590568175,0.1581487449059985,True
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),"Truyện tranh, Manga",5,0.3531695236121973,35,0.6111755308487051,0.25800600723650785,True
200780130,Người bà tài giỏi vùng Saga – Tập 9,"Truyện tranh, Manga",25,0.561655041925117,35,0.6206851661128412,0.05903012418772424,True
186434700,Người Bà Tài Giỏi Vùng Saga – Tập 8,"Truyện tranh, Manga",17,0.778857985028898,40,0.8532006248501556,0.07434263982125755,True
175724125,Chú Thuật Hồi Chiến Tập 2: Chú Thai Đới Thiên,"Truyện tranh, Manga",2,0.35331113175763845,35,0.6073380779059382,0.25402694614829974,True
167149970,Naruto Tập 1: Uzumaki Naruto (Tái Bản),"Truyện tranh, Manga",5,0.7525223399010831,45,0.8410790582012843,0.08855671830020118,True
77621605,Dr.SLUMP Deluxe Edition - Tập 5,"Truyện tranh, Manga",5,0.6056227730078416,5,0.6056227730078416,0.0,False
73851449,Dr.SLUMP Ultimate Edition - Tập 4,"Truyện tranh, Manga",3,0.554263557472047,3,0.554263557472047,0.0,False
13116555,Thị Trấn Mèo Tập 2 (Tái Bản 2019),"Truyện tranh, Manga",5,0.5576385013037763,5,0.5576385013037763,0.0,False
279392846,Sách - Host Club Trường Ouran - Tập 5 - Tặng Kèm Postcard,"Truyện tranh, Manga",1,0.03893628506075311,35,0.5853802409210739,0.5464439558603208,True
279369825,Sobotei Dinh Thự Ma Ám 21 - Truyện Tranh NXB Trẻ,"Truyện tranh, Manga",7,0.3531892114495498,35,0.5885686026440399,0.23537939119449008,True
279154042,Sách - Dấu Ấn Hoàng Gia - Tập 41 - Tặng Kèm Postcard,"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
279073211,Sách - Doraemon - Movie Story Màu - Nobita Và Đảo Giấu Vàng,"Truyện tranh, Manga",2,0.039769618394086444,35,0.5738802409210738,0.5341106225269874,True
278903315,Sách - Sobotei - Dinh Thự Ma Ám - Tập 11,"Truyện tranh, Manga",2,0.01,2,0.01,0.0,False
278123130,Miko Selection - Tuyển Tập LGBT,"Truyện tranh, Manga",11,0.396396481513172,35,0.5962316063070435,0.1998351247938715,True
278045182,Sách - Spy X Family - Tập 6 (Tái Bản 2025),"Truyện tranh, Manga",0,0.056845972611000765,35,0.5003238618854937,0.44347788927449294,True
277977096,Sách - Combo Manga - Siêu Quậy Teppei: Tập 21 - 31 (Bộ 11 Tập),"Truyện tranh, Manga",3,0.011222222222222222,30,0.07516671890201301,0.0639444966797908,True
277946326,"Hirayasumi - Những Tháng Ngày Chơi Vơi"" - Tập 5","Truyện tranh, Manga",7,0.5683436295089045,7,0.5683436295089045,0.0,False
277837126,Tây du lầy lội ký 1,"Truyện tranh, Manga",23,0.3771567479543992,35,0.4953460183299337,0.1181892703755345,True
277827108,Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai - Tập 6: Kị Sĩ Rồng I [Tặng Kèm Postcard],"Truyện tranh, Manga",1,0.1672703735760953,35,0.5606511880231007,0.39338081444700534,True
277521575,Dược Sư Tự Sự (Manga) – Tập 13 (Bản Phổ Thông) [Tặng Standee Ivory],"Truyện tranh, Manga",4,0.33052789824734746,35,0.5730740971495344,0.24254619890218693,True
277017968,One-Punch Man Tập 28: Xuống Vực Sâu,"Truyện tranh, Manga",4,0.5014676758098663,35,0.5845025599963948,0.08303488418652849,True
276968644,Truyện - Doraemon Truyện Ngắn - Chọn Lẻ Tập 1 Tới 24 - Fujiko Fujio - Kim Đồng,"Truyện tranh, Manga",0,0.056845972611000765,35,0.5003238618854937,0.44347788927449294,True
276425588,Chú Già Nuôi Mèo Ú – Tập 12 [Tặng Postcard],"Truyện tranh, Manga",5,0.33156821445023094,35,0.5416949891014796,0.21012677465124868,True
276369265,Haikyu!! - Tập 18,"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
276292132,Dấu Ấn Hoàng Gia Tập 8,"Truyện tranh, Manga",10,0.6843378165966498,10,0.6843378165966498,0.0,False
276242871,Nàng Juliet Ở Trường Nội Trú Tập 5,"Truyện tranh, Manga",5,0.0,5,0.0,0.0,False
276152119,Shin Cậu Bé Bút Chì - Truyện Dài Tập 17: Công Phá Xứ Sở Mộng Mơ,"Truyện tranh, Manga",2,0.2631678119826018,35,0.6158612451344194,0.3526934331518176,True
276152112,Bluelock Tập 23,"Truyện tranh, Manga",5,0.32041946697969004,35,0.5228845318081224,0.2024650648284324,True
275506280,Doraemon Movie Story Màu: Nobita Và Bản Giao Hưởng Địa Cầu,"Truyện tranh, Manga",26,0.4608186933346839,35,0.5228845318081224,0.06206583847343855,True
275419067,Nhóc Maruko Tập 9,"Truyện tranh, Manga",5,0.4078632452967162,35,0.6314904083851887,0.22362716308847247,True
275337997,Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai Tập 1: Đệ Tử Của Avan I ( Tái Bản),"Truyện tranh, Manga",4,0.8030465884101017,40,0.8684054141684974,0.06535882575839569,True
275305960,Thị Trấn Mèo - Tập 9 - Tặng Kèm Postcard,"Truyện tranh, Manga",2,0.14102037357609531,35,0.5519329340548466,0.41091256047875124,True
275009874,Veil - Một thoáng sách vàng - Tập 5,"Truyện tranh, Manga",25,0.3462053461505476,35,0.47729002847394675,0.13108468232339915,True
273724331,Hôn Nhân Hạnh Phúc Của Tôi (Manga) – Tập 4 [Tặng 02 Bookmark + Set 03 Bao Lì Xì],"Truyện tranh, Manga",10,0.33323581674525293,35,0.5730740971495344,0.23983828040428146,True
272452443,Here U Are – Tập 6,"Truyện tranh, Manga",25,0.43479069192471687,35,0.5265910734113625,0.0918003814866456,True
270690064,Thám Tử Lừng Danh Conan - Tiểu Thuyết - Tàu Ngầm Sắt Màu Đen,"Truyện tranh, Manga",5,0.7048515600883831,40,0.9186444310439619,0.21379287095557875,True
270463668,Doraemon Bóng Chày - Truyền Kì Về Bóng Chày Siêu Cấp - Tập 23,"Truyện tranh, Manga",3,0.2923930561722349,35,0.5328253991038041,0.24043234293156923,True
269978954,Banana Fish 02,"Truyện tranh, Manga",10,0.6945992281283612,40,0.8456914588243656,0.15109223069600441,True
262304698,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 40,"Truyện tranh, Manga",10,0.43566121415081904,35,0.5938099590568175,0.1581487449059985,True
262303707,Thám Tử Lừng Danh Conan Tập 2,"Truyện tranh, Manga",2,0.4039534010676414,45,0.8406733388585276,0.4367199377908862,True
249025941,Thám Tử Lừng Danh Conan - Tập 98 (Tái Bản 2023),"Truyện tranh, Manga",10,0.43566121415081904,35,0.5938099590568175,0.1581487449059985,True
225267784,My Hero Academia - Học Viện Siêu Anh Hùng Tập 31: Midoriya Izuku Và Yagi Toshinori,"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
189573148,Hồ Sơ One Piece - Green Secret Pieces (Tái Bản 2022),"Truyện tranh, Manga",2,0.11091398583182968,35,0.5538030786813183,0.44288909284948863,True
189572592,Naruto Tập 32: Hướng Tới Sasuke!! (Tái Bản 2022),"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
188408329,Combo Người Bà Tài Giỏi Vùng Saga (Tập 1+2+3+4+5+6+7+8)_Tặng Kèm Khóa và Bookmark,"Truyện tranh, Manga",0,0.3096813127659829,35,0.4865684163023316,0.17688710353634873,True
165098780,My Hero Academia - Học Viện Siêu Anh Hùng - Tập 25: Shigaraki Tomura: Khởi Đầu,"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
164335608,My Hero Academia - Học Viện Siêu Anh Hùng - Tập 5: Todoroki Shoto: Khởi Đầu (Tái Bản 2022),"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
13116553,Thị Trấn Mèo Tập 1 (Tái Bản 2019),"Truyện tranh, Manga",9,0.823593603325649,9,0.823593603325649,0.0,False
279332549,Sách - Truyện Tranh Tương Tác - Giải Cứu Thỏ Bảy Màu Trong Xứ Sở Không Màu - Bản Đặc Biệt Fahasa - Tặng Kèm 1 Bìa Áo Ngoài Phiên Bản Sáng + 1 Bookmark 2 Mặt Cán Holo + 3 Sticker Cán Holo,"Truyện tranh, Manga",13,0.2478194369195387,35,0.5048143277982431,0.2569948908787044,True
279332537,Sách - Truyện Tranh Tương Tác - Giải Cứu Thỏ Bảy Màu Trong Xứ Sở Không Màu - Tặng Kèm Bookmark 2 Mặt Cán Holo,"Truyện tranh, Manga",12,0.004285714285714285,30,0.06019052842582254,0.055904814140108255,True
279321746,Sách - Nisekoi - Cặp Đôi Giả Tạo - Tập 14 - Chị Gái,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279316999,Sách - Đại Pháp Sư Của Thư Viện - Magus Of The Library - Tập 6,"Truyện tranh, Manga",2,0.08600679839077924,35,0.5885686026440399,0.5025618042532607,True
279303315,Sách - Beastars - Tập 12,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279269732,Sách - Cardcaptor Sakura - Thẻ Bài Pha Lê - Tập 7 (Tái Bản 2026),"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279269368,Sách - Combo Manga - Cuốn Từ Điển Kì Bí: Tập 1 - 3 (Bộ 3 Tập) - Tặng Kèm Bảng Sticker,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279269256,Sách - Cardcaptor Sakura - Thẻ Bài Pha Lê - Tập 9 (Tái Bản 2026),"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279260037,Sách - Dấu Ấn Hoàng Gia - Tập 43,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
279162299,Truyện tranh Hikaru Kì Thủ Cờ Vây Ultimate Edition full 6 tập (Chang Book),"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
279112268,Sách - Bản Sách Tranh Hàng Xóm Của Tôi Totoro - Tặng Kèm Bookmark + Card PVC,"Truyện tranh, Manga",2,0.22630001829419744,35,0.49668614565078456,0.2703861273565871,True
278959512,Sách - Tuyển Tập Kiệt Tác Fujiko F Fujio - F The Best - Tặng Kèm Set Sticker Khổ Lớn,"Truyện tranh, Manga",2,0.21539955264593874,35,0.49090203176094704,0.2755024791150083,True
278940606,Sách - Doraemon - Movie Story Màu - Phiên Bản Mới - Nobita Thám Hiểm Vùng Đất Mới,"Truyện tranh, Manga",2,0.039769618394086444,35,0.5738802409210738,0.5341106225269874,True
278906622,"Sách - ""Cậu"" Ma Nhà Xí Hanako - Tập 19 (Tái Bản 2025)","Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
278793004,Sách - One Piece - Tập 6 - Lời Thề - Bản Bìa Áo (Tái Bản 2025),"Truyện tranh, Manga",0,0.056845972611000765,35,0.5003238618854937,0.44347788927449294,True
278728680,Thám Tử Lừng Danh Conan - Special Volume 1 [Tặng Kèm Bookmark PVC],"Truyện tranh, Manga",5,0.5281162402830631,5,0.5281162402830631,0.0,False
278148727,Sách - Sobotei - Dinh Thự Ma Ám - Tập 1,"Truyện tranh, Manga",2,0.08600679839077924,35,0.5885686026440399,0.5025618042532607,True
278111222,Sách - Dr.STONE - Tập 13 - Chiến Tranh Khoa Học,"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
278103447,Sách - One-Punch Man - Tập 27 - Tatsumaki Toàn Phần Công Lực (Tái Bản 2025),"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
277762147,Tác Phẩm Đoạt Giải Cuộc Thi Sáng Tác Truyện Tranh – Bài Văn Về Trứng Vịt Lộn - Ma mère vend des baluts (Song Ngữ Việt – Pháp) [Tặng Postcard],"Truyện tranh, Manga",5,0.33156821445023094,35,0.5416949891014796,0.21012677465124868,True
277174402,Truyện tranh Frieren - Pháp Sư Tiễn Táng (Chang Book),"Truyện tranh, Manga",0,0.07729334962863045,35,0.5164532308597213,0.43915988123109084,True
276674142,Thám Tử Lừng Danh Conan - Tập 104,"Truyện tranh, Manga",0,0.31240069674915927,35,0.6278664391148456,0.31546574236568636,True
276602300,Truyện tranh Hắc Quản Gia full 34 tập (Chang Book),"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
276380204,One Piece Tập 104 (Bản Bìa Áo): “Kozuki Momonosuke - Tướng Quân Của Wano Quốc”,"Truyện tranh, Manga",2,0.35331113175763845,35,0.6073380779059382,0.25402694614829974,True
276369279,Haikyu!! - Tập 25,"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
276075631,Dấu Ấn Hoàng Gia Tập 6 [Tặng Kèm Postcard],"Truyện tranh, Manga",2,0.35331113175763845,35,0.6073380779059382,0.25402694614829974,True
275384926,Alice In Borderland - Tập 12,"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
273322891,Thám Tử Lừng Danh Conan - Tập 78,"Truyện tranh, Manga",10,0.43566121415081904,35,0.5938099590568175,0.1581487449059985,True
273252575,Boxset Nicola Dạo Chơi Xứ Quỷ (4 Tập) [Tặng Kèm 2 Thẻ Nhân Vật],"Truyện tranh, Manga",5,0.34231152198387205,35,0.4953460183299337,0.15303449634606164,True
271191615,Chú Thuật Hồi Chiến Tập 16: Biến Cố Shibuya -Bế Môn,"Truyện tranh, Manga",10,0.6843378165966498,10,0.6843378165966498,0.0,False
262304228,Thám Tử Lừng Danh Conan - Tập 20,"Truyện tranh, Manga",2,0.23604526296299394,35,0.6095755308487051,0.37353026788571114,True
262303846,Thám Tử Lừng Danh Conan Tập 4,"Truyện tranh, Manga",5,0.29465727675677883,45,0.8107918791701626,0.5161346024133837,True
253366283,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 19 (Tái Bản),"Truyện tranh, Manga",15,0.2427007817988606,35,0.5328253991038041,0.29012461730494354,True
252044263,Chú Thuật Hồi Chiến Tập 12: Biến Cố Shibuya - Giáng Linh,"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
251255486,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 16 (Tái Bản),"Truyện tranh, Manga",10,0.43566121415081904,35,0.5938099590568175,0.1581487449059985,True
249026036,Thám Tử Lừng Danh Conan - Tập 99 (Tái Bản),"Truyện tranh, Manga",5,0.3531695236121973,35,0.6111755308487051,0.25800600723650785,True
246080073,Doraemon Tập 14: Nobita Và Ba Chàng Hiệp Sĩ Mộng Mơ (Tái Bản),"Truyện tranh, Manga",5,0.3531695236121973,35,0.6111755308487051,0.25800600723650785,True
246070523,Doraemon Tập 15: Đấng Toàn Năng Nobita (Tái Bản),"Truyện tranh, Manga",12,0.0,12,0.0,0.0,False
50215275,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 20 (Tái Bản 2020),"Truyện tranh, Manga",12,0.7371337261489878,45,0.8400811851547146,0.10294745900572688,True
49883392,Combo Thám Tử Lừng Danh Conan Tập 01 - 10 (Bộ 10 cuốn),"Truyện tranh, Manga",4,0.4198353573728082,35,0.5121117063456216,0.09227634897281345,True
279078938,Sách - Nisekoi - Cặp Đôi Giả Tạo - Tập 8 - Suýt Soát,"Truyện tranh, Manga",2,0.054109106363776825,35,0.6206851661128412,0.5665760597490643,True
278898435,Sách Cherry Magic - Tập 15,"Truyện tranh, Manga",10,0.21956889919890377,35,0.480371794409161,0.26080289521025724,True
278883290,Sách - Thánh Địa Khủng Long - Tập 6 - Tặng Kèm Dinosaur Card,"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
278824742,Sách 13 Giờ Sáng - Khung Giờ Vô Thực Cho Những Câu Chuyện Bất Thường,"Truyện tranh, Manga",20,0.0077142857142857135,20,0.0077142857142857135,0.0,False
278807768,Sách - Dragon Ball - 7 Viên Ngọc Rồng - Tập 8 - Đột Kích Đại Bản Doanh Red Ribbon (Tái Bản 2025),"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
278719055,Sách - Dragon Ball Full Color - Phần Năm - Truy Lùng Cell Bọ Hung - Tập 5 (Tái Bản 2025),"Truyện tranh, Manga",2,0.23745367160382366,35,0.5504938547863698,0.3130401831825461,True
278711921,Sách - Nhà Có 5 Nàng Dâu - Tập 9 (Tái Bản 2025),"Truyện tranh, Manga",0,0.056845972611000765,35,0.5003238618854937,0.44347788927449294,True
278596733,Sách - Solo Leveling - Tôi Thăng Cấp Một Mình - Tập 22 - Tặng Kèm Obi + 2 PVC Card,"Truyện tranh, Manga",3,0.002307692307692308,35,0.057138871749165855,0.054831179441473546,True
278521614,Truyện tranh Thị Trấn Mèo full 10 tập (Chang Book),"Truyện tranh, Manga",0,0.0,0,0.0,0.0,False
278485855,"Nhất Quỷ Nhì Ma, Thứ Ba Takagi – Tập 20 [Tặng Kèm Postcard]","Truyện tranh, Manga",5,0.4779363722819894,35,0.5877845887837783,0.10984821650178889,True
277267317,Combo Cecilia & Lawrence – Tập 11 + 12 [Tặng 01 Bookmark PVC],"Truyện tranh, Manga",10,0.3765199602886496,35,0.5785950044967071,0.2020750442080575,True
277135750,Bánh Ngọt Nhỏ Ngốc Nghếch (Tập 1),"Truyện tranh, Manga",20,0.26539962697982084,35,0.5127264117572271,0.24732678477740627,True
276755557,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 6 (Bản Phổ Thông) [Tặng Bookmark Bế Hình + Bìa Áo Bonus],"Truyện tranh, Manga",23,0.4521723316005399,35,0.5531561924487075,0.10098386084816763,True
276672420,Dấu Ấn Hoàng Gia - Tập 12,"Truyện tranh, Manga",0,0.056845972611000765,35,0.5003238618854937,0.44347788927449294,True
276152115,Cún Bự Nơi Phòng Nhỏ – Tập 1 [Tặng Standee Ivory],"Truyện tranh, Manga",4,0.3999743564078272,35,0.6236015194962998,0.22362716308847264,True
276082006,Doraemon Movie Story Màu: Nobita Và Cuộc Đại Thủy Chiến Ở Xứ Sở Người Cá,"Truyện tranh, Manga",5,0.32041946697969004,35,0.5228845318081224,0.2024650648284324,True
276016557,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 38,"Truyện tranh, Manga",0,0.31240069674915927,35,0.6278664391148456,0.31546574236568636,True
275813963,Theo Dấu Mây Ngàn Tập 2 [Tặng Kèm Obi + Postcard + Phong Thư + Giấy Viết Thư],"Truyện tranh, Manga",4,0.36754864439048357,35,0.5358279799496407,0.16827933555915714,True
275075618,One Piece Tập 102 (Bản Bìa Áo): “Bước Ngoặt Quan Trọng”,"Truyện tranh, Manga",2,0.35331113175763845,35,0.6073380779059382,0.25402694614829974,True
274948798,Nhóc Maruko Tập 8,"Truyện tranh, Manga",4,0.3999743564078272,35,0.6236015194962998,0.22362716308847264,True
274813058,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 23,"Truyện tranh, Manga",8,0.4372309413505773,35,0.6070978378446964,0.16986689649411912,True
273094650,Bluelock Tập 18,"Truyện tranh, Manga",5,0.32041946697969004,35,0.5228845318081224,0.2024650648284324,True
271535866,Shin - Cậu Bé Bút Chì Tập 5,"Truyện tranh, Manga",5,0.29465727675677883,45,0.8107918791701626,0.5161346024133837,True
271315791,Thám Tử Lừng Danh Conan Tập 35,"Truyện tranh, Manga",5,0.3531695236121973,35,0.6111755308487051,0.25800600723650785,True
270791089,Thám Tử Lừng Danh Conan Tập 53,"Truyện tranh, Manga",5,0.29465727675677883,45,0.8107918791701626,0.5161346024133837,True
270438222,Chú Thuật Hồi Chiến Tập 15: Biến Cố Shibuya -Biến Thân,"Truyện tranh, Manga",5,0.497517646730688,10,0.5853561511085676,0.08783850437787966,True
269957405,Dược Sư Tự Sự - Tập 8 [Tặng Standee Ivory],"Truyện tranh, Manga",4,0.33052789824734746,35,0.5730740971495344,0.24254619890218693,True
262362956,Thám Tử Lừng Danh Conan Tập 39,"Truyện tranh, Manga",5,0.29465727675677883,45,0.8107918791701626,0.5161346024133837,True
262304813,Thám Tử Lừng Danh Conan - Tập 23,"Truyện tranh, Manga",5,0.3531695236121973,35,0.6111755308487051,0.25800600723650785,True
253391266,BlueLock - Tập 6,"Truyện tranh, Manga",2,0.039769618394086444,35,0.5738802409210738,0.5341106225269874,True
243023713,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 36 [Tái Bản 2023],"Truyện tranh, Manga",2,0.0,2,0.0,0.0,False
207852953,Blue Period - Tập 07,"Truyện tranh, Manga",4,0.3703731897488056,35,0.5841729343588367,0.21379974461003104,True
204053390,Đội Quân Doraemon Tập 2 [Tái Bản 2022],"Truyện tranh, Manga",4,0.34337722562596956,35,0.5449133111917162,0.2015360855657466,True
194960244,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition - Tập 16,"Truyện tranh, Manga",5,0.4990491758645523,35,0.5887010093706917,0.08965183350613942,True
175967753,Komi - Nữ Thần Sợ Giao Tiếp Tập 9,"Truyện tranh, Manga",10,0.7961825382312742,45,0.8671486548338433,0.07096611660256913,True
165030720,Miko! Tất Tần Tật - Best Selection,"Truyện tranh, Manga",4,0.3523732320520949,35,0.6100755308487051,0.2577022987966102,True
13637681,Thám Tử Lừng Danh Conan - Tập 79 (Tái Bản 2019),"Truyện tranh, Manga",10,0.43566121415081904,35,0.5938099590568175,0.1581487449059985,True
