id,name,feature_name,feature_name_original,shap_value,feature_value,shap_value_percent
230005552,Thám Tử Đã Chết Tập 2,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03005587980825611,False,7.552751891101111
230005552,Thám Tử Đã Chết Tập 2,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022224132350129006,False,5.584709504641094
230005552,Thám Tử Đã Chết Tập 2,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.015643330684800012,True,3.9310176965868897
230005552,Thám Tử Đã Chết Tập 2,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.005986616057229427,False,1.504378711785889
230005552,Thám Tử Đã Chết Tập 2,Giá bán,price,0.004027743736651941,109000,1.0121330441144605
230006342,Sách - Thám tử đã chết - Tập 2,Điểm đánh giá,rating_average,-0.16065948500370927,0.0,40.37217466020671
230006342,Sách - Thám tử đã chết - Tập 2,Có đánh giá,has_rating,-0.08746297664168629,0,21.978600075795175
230006342,Sách - Thám tử đã chết - Tập 2,Mức giảm giá,discount_rate,-0.07188591208301326,0,18.06423441576867
230006342,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03005587980825611,False,7.552751891101111
230006342,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022224132350129006,False,5.584709504641094
230006342,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.015643330684800012,True,3.9310176965868897
230006342,Sách - Thám tử đã chết - Tập 2,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.005986616057229427,False,1.504378711785889
230006342,Sách - Thám tử đã chết - Tập 2,Giá bán,price,0.004027743736651941,109000,1.0121330441144605
230006458,Sách - Thám tử đã chết - Tập 2,Điểm đánh giá,rating_average,-0.16065948500370927,0.0,40.37217466020671
230006458,Sách - Thám tử đã chết - Tập 2,Có đánh giá,has_rating,-0.08746297664168629,0,21.978600075795175
230006458,Sách - Thám tử đã chết - Tập 2,Mức giảm giá,discount_rate,-0.07188591208301326,0,18.06423441576867
230006458,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03005587980825611,False,7.552751891101111
230006458,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022224132350129006,False,5.584709504641094
230006458,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.015643330684800012,True,3.9310176965868897
230006458,Sách - Thám tử đã chết - Tập 2,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.005986616057229427,False,1.504378711785889
230006458,Sách - Thám tử đã chết - Tập 2,Giá bán,price,0.004027743736651941,109000,1.0121330441144605
230006501,Sách - Thám tử đã chết - Tập 2,Điểm đánh giá,rating_average,-0.16065948500370927,0.0,40.37217466020671
230006501,Sách - Thám tử đã chết - Tập 2,Có đánh giá,has_rating,-0.08746297664168629,0,21.978600075795175
230006501,Sách - Thám tử đã chết - Tập 2,Mức giảm giá,discount_rate,-0.07188591208301326,0,18.06423441576867
230006501,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03005587980825611,False,7.552751891101111
230006501,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022224132350129006,False,5.584709504641094
230006501,Sách - Thám tử đã chết - Tập 2,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.015643330684800012,True,3.9310176965868897
230006501,Sách - Thám tử đã chết - Tập 2,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.005986616057229427,False,1.504378711785889
230006501,Sách - Thám tử đã chết - Tập 2,Giá bán,price,0.004027743736651941,109000,1.0121330441144605
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Điểm đánh giá,rating_average,-0.21450205247887721,0.0,47.135415958320905
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Có đánh giá,has_rating,-0.12135851942371464,0,26.667736867860754
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Mức giảm giá,discount_rate,-0.03381768512839781,5,7.431213999369641
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.02957268231315139,True,6.498402536129274
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.02652593603459984,False,5.828900069838723
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Giá bán,price,0.014392225661131857,99700,3.1625969787411377
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.009689177296748161,False,2.1291330171356617
230138453,Hội Chứng Tuổi Thanh Xuân - Tập 9 - Tặng Kèm Bookmark,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.00521790613695805,False,1.146600572603903
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Có đánh giá,has_rating,0.06163903976617587,1,18.149648468921644
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06087676119612388,False,17.925195133270755
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Giá bán,price,-0.050629060453629915,31500,14.907754128405603
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Điểm đánh giá,rating_average,0.048973442452290225,5.0,14.420256515900236
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Mức giảm giá,discount_rate,0.04529650758797734,10,13.337581064050946
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03292087933119579,False,9.69357065612285
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.02386166680766803,False,7.026080647663845
230138780,Alice In Borderland - Tập 4 - Tặng Kèm Card Giấy,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.015418254639648785,True,4.539913385664132
232797296,The Wind-Up Bird Chronicle (Hardback),Có đánh giá,has_rating,0.0882307214960208,1,26.519063619128556
232797296,The Wind-Up Bird Chronicle (Hardback),Giá bán,price,-0.0673962636221064,692500,20.25695554089746
232797296,The Wind-Up Bird Chronicle (Hardback),Điểm đánh giá,rating_average,0.06396055050827816,5.0,19.224300552954347
232797296,The Wind-Up Bird Chronicle (Hardback),Mức giảm giá,discount_rate,-0.029736877072955456,3,8.937863383192175
232797296,The Wind-Up Bird Chronicle (Hardback),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.02503835367975862,True,7.525651869249493
232797296,The Wind-Up Bird Chronicle (Hardback),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.024276285020338077,False,7.296600730160386
232797296,The Wind-Up Bird Chronicle (Hardback),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.01788507074345983,False,5.375625641912231
232797296,The Wind-Up Bird Chronicle (Hardback),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.01618265349292673,False,4.863938662505343
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Điểm đánh giá,rating_average,-0.13895643692190368,0.0,41.78179649407647
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Có đánh giá,has_rating,-0.08090896608216781,0,24.327926293124456
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.03836188117112516,True,11.534753968416139
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Giá bán,price,-0.025910091970252104,21250,7.790716384389623
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.024738817132652424,False,7.43853430497486
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Mức giảm giá,discount_rate,0.014945887679786718,15,4.493969846183778
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.007507549192889155,False,2.257390154029759
235728504,Sách Đến Thăm Thành Phố Của Em. Lý Sơn Kỳ Vĩ,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.0012468710573602614,False,0.37491255480492547
242076415,Every Woman For Herself,Điểm đánh giá,rating_average,-0.15845662332539673,0.0,39.84011494354361
242076415,Every Woman For Herself,Có đánh giá,has_rating,-0.11821142150509562,0,29.721424838969575
242076415,Every Woman For Herself,Mức giảm giá,discount_rate,-0.05648495554620836,5,14.201786421515983
242076415,Every Woman For Herself,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022797550484799367,False,5.731896923491198
242076415,Every Woman For Herself,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.021491573431473558,True,5.403540337150944
242076415,Every Woman For Herself,Giá bán,price,-0.00919430860872739,179500,2.311688234362384
242076415,Every Woman For Herself,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.006391528343548815,False,1.6069964039874198
242076415,Every Woman For Herself,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.004703379515040397,False,1.182551896978893
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Điểm đánh giá,rating_average,-0.1092176148124263,0.0,36.24496995273028
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Có đánh giá,has_rating,-0.06785946406199585,0,22.51984938656234
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.04753849720007224,True,15.77613103503275
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Mức giảm giá,discount_rate,-0.031427546246636046,5,10.429549037063975
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.0201128297407922,False,6.674645943068628
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Giá bán,price,-0.009550075364502964,20900,3.1692890860800698
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.008281436312506439,False,2.748278387398865
242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.007344320933161752,False,2.437287172063103
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06348841840235539,False,19.67300197200249
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Có đánh giá,has_rating,0.06321859607408305,1,19.58939278264528
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Điểm đánh giá,rating_average,0.054885956172257944,5.0,17.0073778995259
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Mức giảm giá,discount_rate,0.04575452739949384,10,14.177844249540948
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Giá bán,price,-0.03153774773145523,22500,9.772525271954443
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.031031869934823795,False,9.615770148088368
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.022259759923022295,False,6.897577729636324
242085696,Doraemon Tập 5: Nobita Và Chuyến Phiêu Lưu Vào Xứ Quỷ [Tái Bản 2023],"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.010541632156634388,True,3.26650994660625
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Điểm đánh giá,rating_average,-0.17084190082787543,0.0,46.20296498777767
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Có đánh giá,has_rating,-0.11679167756419331,0,31.585470327907895
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.026864564166109016,False,7.265328420977842
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.02111725918343078,False,5.711011069075402
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Giá bán,price,-0.012845309125920183,22500,3.4739215902310665
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.007816086424003436,False,2.1138044334540202
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.007312096652142977,True,1.9775040196174434
242085710,Doraemon Tập 9: Nobita Và Nước Nhật Thời Nguyên Thủy [Tái Bản 2023],Mức giảm giá,discount_rate,0.0061750397628937284,10,1.6699951509586692
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Điểm đánh giá,rating_average,0.07287443829484642,5.0,22.165008582472876
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Có đánh giá,has_rating,0.05979321706705618,1,18.186310597726944
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05646547232042576,False,17.174165700349963
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Giá bán,price,-0.047241353721978276,23750,14.368618615744928
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.029171929323089107,False,8.872741649101513
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.026917535706086806,False,8.18706015311581
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.02061486449936821,True,6.270081241742142
242086765,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 17 (Tái Bản),Mức giảm giá,discount_rate,-0.015702646668173427,5,4.776013459745825
242424349,Chainsaw Man - Tập 8,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06229179591488043,False,20.584533943409717
242424349,Chainsaw Man - Tập 8,Có đánh giá,has_rating,0.060528222639564755,1,20.00175520964144
242424349,Chainsaw Man - Tập 8,Điểm đánh giá,rating_average,0.049769756230817155,5.0,16.4465837184789
242424349,Chainsaw Man - Tập 8,Mức giảm giá,discount_rate,0.03943079388675113,11,13.030038759623054
242424349,Chainsaw Man - Tập 8,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.029501732959642087,False,9.74894710576314
242424349,Chainsaw Man - Tập 8,Giá bán,price,-0.024840080096352884,40000,8.208488202830033
242424349,Chainsaw Man - Tập 8,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.022595914224159866,False,7.466896025363792
242424349,Chainsaw Man - Tập 8,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.013656259646374045,True,4.512757034889905
242424351,Khu Rừng Đom Đóm (Bản Mới),Điểm đánh giá,rating_average,0.08172587225763134,5.0,18.845664970619556
242424351,Khu Rừng Đom Đóm (Bản Mới),Có đánh giá,has_rating,0.06328337773427904,1,14.592898210126165
242424351,Khu Rừng Đom Đóm (Bản Mới),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.0625582109425955,True,14.425677597774598
242424351,Khu Rừng Đom Đóm (Bản Mới),Mức giảm giá,discount_rate,-0.05689045040098827,3,13.118714290437696
242424351,Khu Rừng Đom Đóm (Bản Mới),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05226637305840901,False,12.052420227258157
242424351,Khu Rừng Đom Đóm (Bản Mới),Giá bán,price,0.045345324640574704,63000,10.456453660920745
242424351,Khu Rừng Đom Đóm (Bản Mới),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03825833735111012,False,8.822222242903454
242424351,Khu Rừng Đom Đóm (Bản Mới),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.033330788315693215,False,7.685948799959624
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Điểm đánh giá,rating_average,0.16419060371446587,4.8,34.36435935578449
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.08577721891687702,True,17.952788458744514
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Có đánh giá,has_rating,0.06548057144134527,1,13.704790876740384
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Mức giảm giá,discount_rate,0.05457587582954514,23,11.422486833806103
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Giá bán,price,-0.04753588580776634,160160,9.949048393989774
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.03383326503411476,False,7.081151122592423
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.025299878094952852,False,5.295151384085575
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.0010999927935555053,False,0.2302235742567299
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Điểm đánh giá,rating_average,-0.16065948500370927,0.0,40.37217466020671
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Có đánh giá,has_rating,-0.08746297664168629,0,21.978600075795175
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Mức giảm giá,discount_rate,-0.07188591208301326,0,18.06423441576867
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03005587980825611,False,7.552751891101111
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022224132350129006,False,5.584709504641094
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.015643330684800012,True,3.9310176965868897
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.005986616057229427,False,1.504378711785889
242443795,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 1,Giá bán,price,0.004027743736651941,109000,1.0121330441144605
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Mức giảm giá,discount_rate,-0.19968158176051468,0,35.2268708650393
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Điểm đánh giá,rating_average,0.08036156073910616,5.0,14.177002694543402
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Có đánh giá,has_rating,0.07985020427624774,1,14.086791629885866
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Giá bán,price,-0.05668651419440207,125000,10.00036406818111
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.0511178827872442,False,9.017972714179212
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.04762975661177437,False,8.402614155513504
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.03208503842258453,True,5.66028922270741
242443914,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 3,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.01943196614735849,False,3.4280946499501947
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Mức giảm giá,discount_rate,-0.21587569419065547,0,39.30688299362674
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Có đánh giá,has_rating,0.07784404271251928,1,14.173928612591007
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Điểm đánh giá,rating_average,0.0767016174451979,5.0,13.965914567842159
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.05774935106589391,False,10.51506513419807
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.0522718105806362,False,9.517708559368822
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.025695001809228953,True,4.678574090626406
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,Giá bán,price,-0.022460098900485094,105000,4.0895594236142
242443947,Sách - Ở Đây Sửa Kỷ Niệm Xưa - Tập 4,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.02060821634415931,False,3.752366618132596
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Điểm đánh giá,rating_average,-0.1606085519833787,0.0,40.3690474493301
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Có đánh giá,has_rating,-0.08743727688155553,0,21.977407402546174
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Mức giảm giá,discount_rate,-0.07191487417295883,0,18.075842985628952
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03005587980825611,False,7.554561840744444
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.022152348566155753,False,5.568004937083231
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.015530246204879498,True,3.903535884001003
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.005986616057229427,False,1.504739222729727
242482744,Sách Đao ngữ (Katanagatari) - Tập 4 - Bạc đao Hari - Nhã Nam - BẢN QUYỀN,Giá bán,price,0.004164941310030028,110000,1.046860277936367
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Điểm đánh giá,rating_average,0.07287443829484642,5.0,22.165008582472876
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Có đánh giá,has_rating,0.05979321706705618,1,18.186310597726944
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05646547232042576,False,17.174165700349963
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Giá bán,price,-0.047241353721978276,23750,14.368618615744928
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.029171929323089107,False,8.872741649101513
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.026917535706086806,False,8.18706015311581
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.02061486449936821,True,6.270081241742142
242483016,Doraemon Truyện Ngắn Tập 27 (Tái bản 2023),Mức giảm giá,discount_rate,-0.015702646668173427,5,4.776013459745825
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Điểm đánh giá,rating_average,-0.1754596522548525,0.0,43.773287559411564
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Có đánh giá,has_rating,-0.08974956796176288,0,22.390524523648985
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Mức giảm giá,discount_rate,-0.06463646309960089,0,16.12536243929479
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.02182947055588916,False,5.445968230489397
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.019043853753820814,True,4.751018686589945
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.0159335000384996,False,3.9750544928704494
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.00800510864283801,False,1.997096871355438
242483074,Sách Kẻ dị biệt tại trường học phép thuật (Tập 9) - Khách phương xa I - Nhã Nam - BẢN QUYỀN,Giá bán,price,-0.006179656919493073,135000,1.5416871963394458
242718515,Từ tân thế giới - Quyển trung (Bìa cứng),Điểm đánh giá,rating_average,-0.1697186790480774,0.0,42.78766617701745
242718515,Từ tân thế giới - Quyển trung (Bìa cứng),Có đánh giá,has_rating,-0.08651999393985016,0,21.812499596978324
